uid,node,webinar,url,time,time_period,all_visits,enrolment,all_enrol,purchased_entity,all_orders
6984,['/node/624'],[],http://grmds.org/user/login?moodleurl=http://learn.grmds.org/,1642743374.0,1642743.0,"[""'http://grmds.org/images/menu/DSIC.svg'"", ""'http://grmds.org/images/menu/star.svg'"", ""'http://grmds.org/images/menu/competition.svg'"", ""'http://grmds.org/user/images/menu/impacter.svg'"", ""'http://grmds.org/images/menu/talent.svg'"", ""'http://grmds.org/user/images/menu/star.svg'"", ""'http://grmds.org/user/images/menu/talent.svg'"", ""'http://grmds.org/user/images/menu/organization.svg'"", ""'http://grmds.org/'"", ""'http://grmds.org/user/images/menu/tech_support_icon.svg'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/images/menu/orders.svg'"", ""'http://grmds.org/user/images/menu/wave.svg'"", ""'http://grmds.org/user/images/required.svg'"", ""'http://grmds.org/user/images/menu/rmdsLogo.svg'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/history/125/read'"", ""'http://grmds.org/table_update_usr/ajax/16680'"", ""'http://grmds.org/user/images/menu/DSIC.svg'"", ""'http://grmds.org/user/images/menu/expertHead.svg'"", ""'http://grmds.org/images/menu/organization.svg'"", ""'http://grmds.org/user/images/menu/edit.svg'"", ""'http://grmds.org/user/images/menu/social.svg'"", ""'http://grmds.org/images/menu/talent_acquisition.svg'"", ""'http://grmds.org/images/menu/check.svg'"", ""'http://grmds.org/images/menu/social.svg'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/images/menu/microphone.svg'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/images/menu/rmdsLogo.svg'"", ""'http://grmds.org/images/ico-arrow-white.png'"", ""'http://grmds.org/user/images/menu/book.svg'"", ""'http://grmds.org/images/menu/tech_support_icon.svg'"", ""'http://grmds.org/images/menu/expertBullet.svg'"", ""'http://grmds.org/user/images/menu/workflow.svg'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/images/menu/eye.svg'"", ""'http://grmds.org/images/menu/microphone.svg'"", ""'http://grmds.org/user/16680/edit'"", ""'http://grmds.org/images/menu/marketing.svg'"", ""'http://grmds.org/images/menu/expertHead.svg'"", ""'http://grmds.org/user/images/ico-arrow-white.png'"", ""'http://grmds.org/resources'"", ""'http://grmds.org/images/menu/workflow.svg'"", ""'http://grmds.org/user/images/menu/talent_acquisition.svg'"", ""'http://grmds.org/images/menu/pencil.svg'"", ""'http://grmds.org/images/menu/case.svg'"", ""'http://grmds.org/user/images/menu/mentor.svg'"", ""'http://grmds.org/images/menu/mentor.svg'"", ""'http://grmds.org/images/menu/impacter.svg'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/images/menu/data.svg'"", ""'http://grmds.org/user/images/menu/case.svg'"", ""'http://grmds.org/user/images/menu/marketing.svg'"", ""'http://grmds.org/user/images/menu/certCheck.svg'"", ""'http://grmds.org/user/images/menu/check.svg'"", ""'http://grmds.org/images/menu/gear.svg'"", ""'http://grmds.org/images/menu/data.svg'"", ""'http://grmds.org/user/images/menu/gear.svg'"", ""'http://grmds.org/images/menu/certCheck.svg'"", ""'http://grmds.org/user/images/menu/expertBullet.svg'"", ""'http://grmds.org/user/images/menu/upload.svg'"", ""'http://grmds.org/images/menu/book.svg'"", ""'http://grmds.org/user/images/menu/competition.svg'"", ""'http://grmds.org/rmds_messenger/chat/0'"", ""'http://grmds.org/company/9598'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/user/images/menu/pencil.svg'"", ""'http://grmds.org/user/16680/dashboard'""]",171.0,['171'],,
9036,[],[],,,,,,,,
2892,[],[],,,,,,,,
2898,[],['/webinar/RMDS-Embodied-Creating-Lifelike-and-Believable-Animate-Companions-Using-AI-NLP'],http://grmds.org/user/login,1643238811.0,1643238.0,"[""'http://grmds.org/comp/nft?utm_source=email&utm_medium=email&utm_campaign=DSC2022Q1_email&utm_content=DSC_01252022'"", ""'http://grmds.org/table_update_pro/ajax/9610'"", ""'http://grmds.org/autologout_ajax_get_time_left?_wrapper_format=drupal_ajax'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/history/9610/read'""]",275.0,275.0,213,213
9042,['/node/376'],[],http://grmds.org/user/login?moodleurl=http://learn.grmds.org/,1642743374.0,1642743.0,"[""'http://grmds.org/images/menu/DSIC.svg'"", ""'http://grmds.org/images/menu/star.svg'"", ""'http://grmds.org/images/menu/competition.svg'"", ""'http://grmds.org/user/images/menu/impacter.svg'"", ""'http://grmds.org/images/menu/talent.svg'"", ""'http://grmds.org/user/images/menu/star.svg'"", ""'http://grmds.org/user/images/menu/talent.svg'"", ""'http://grmds.org/user/images/menu/organization.svg'"", ""'http://grmds.org/'"", ""'http://grmds.org/user/images/menu/tech_support_icon.svg'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/images/menu/orders.svg'"", ""'http://grmds.org/user/images/menu/wave.svg'"", ""'http://grmds.org/user/images/required.svg'"", ""'http://grmds.org/user/images/menu/rmdsLogo.svg'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/history/125/read'"", ""'http://grmds.org/table_update_usr/ajax/16680'"", ""'http://grmds.org/user/images/menu/DSIC.svg'"", ""'http://grmds.org/user/images/menu/expertHead.svg'"", ""'http://grmds.org/images/menu/organization.svg'"", ""'http://grmds.org/user/images/menu/edit.svg'"", ""'http://grmds.org/user/images/menu/social.svg'"", ""'http://grmds.org/images/menu/talent_acquisition.svg'"", ""'http://grmds.org/images/menu/check.svg'"", ""'http://grmds.org/images/menu/social.svg'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/images/menu/microphone.svg'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/images/menu/rmdsLogo.svg'"", ""'http://grmds.org/images/ico-arrow-white.png'"", ""'http://grmds.org/user/images/menu/book.svg'"", ""'http://grmds.org/images/menu/tech_support_icon.svg'"", ""'http://grmds.org/images/menu/expertBullet.svg'"", ""'http://grmds.org/user/images/menu/workflow.svg'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/images/menu/eye.svg'"", ""'http://grmds.org/images/menu/microphone.svg'"", ""'http://grmds.org/user/16680/edit'"", ""'http://grmds.org/images/menu/marketing.svg'"", ""'http://grmds.org/images/menu/expertHead.svg'"", ""'http://grmds.org/user/images/ico-arrow-white.png'"", ""'http://grmds.org/resources'"", ""'http://grmds.org/images/menu/workflow.svg'"", ""'http://grmds.org/user/images/menu/talent_acquisition.svg'"", ""'http://grmds.org/images/menu/pencil.svg'"", ""'http://grmds.org/images/menu/case.svg'"", ""'http://grmds.org/user/images/menu/mentor.svg'"", ""'http://grmds.org/images/menu/mentor.svg'"", ""'http://grmds.org/images/menu/impacter.svg'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=16680        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/images/menu/data.svg'"", ""'http://grmds.org/user/images/menu/case.svg'"", ""'http://grmds.org/user/images/menu/marketing.svg'"", ""'http://grmds.org/user/images/menu/certCheck.svg'"", ""'http://grmds.org/user/images/menu/check.svg'"", ""'http://grmds.org/images/menu/gear.svg'"", ""'http://grmds.org/images/menu/data.svg'"", ""'http://grmds.org/user/images/menu/gear.svg'"", ""'http://grmds.org/images/menu/certCheck.svg'"", ""'http://grmds.org/user/images/menu/expertBullet.svg'"", ""'http://grmds.org/user/images/menu/upload.svg'"", ""'http://grmds.org/images/menu/book.svg'"", ""'http://grmds.org/user/images/menu/competition.svg'"", ""'http://grmds.org/rmds_messenger/chat/0'"", ""'http://grmds.org/company/9598'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/user/images/menu/pencil.svg'"", ""'http://grmds.org/user/16680/dashboard'""]",178.0,178.0,,
9048,['/node/1050'],[],,,,,,,,
9054,[],[],http://grmds.org/user/login,1642846371.0,1642846.0,"[""'http://grmds.org/shop/data'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10512        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/form/2022-nft-comp-non-hs'"", ""'http://grmds.org/table_update_pro/ajax/9609'"", ""'http://grmds.org/braceImpact'"", ""'http://grmds.org/history/9610/read'"", ""'http://grmds.org/table_update_pro/ajax/9610'"", ""'http://grmds.org/form/2022-nft-comp-non-hs?ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/table_update_usr/ajax/10512'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10512        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/table_update_pro/ajax/1399'"", ""'http://grmds.org/history/1392/read'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/comp/nft'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10512        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10512        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10512        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/9609/read'"", ""'http://grmds.org/history/1399/read'"", ""'http://grmds.org/user/rafi-farras-kusuma'"", ""'http://grmds.org/user/10512/dashboard'"", ""'http://grmds.org/resources'"", ""'http://grmds.org/form/2022-nft-comp-non-hs?ajax_form=1&_wrapper_format=drupal_ajax&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/comp/nft?utm_source=Email&utm_medium=email&utm_campaign=DSC2022Q1_email&utm_content=Judge-p-02032022'"", ""'http://grmds.org/Q4/SampleSoln'"", ""'http://grmds.org/table_update_pro/ajax/1392'"", ""'http://grmds.org/form/2022-nft-comp-non-hs/confirmation?token=RHuH3b9NBLZ8y-TyHLN-rXSzY-g-icf-vAYMLH5ufAQ'"", ""'http://grmds.org/pi-upskillprogram'""]",85.0,85.0,,
2910,[],[],,,,,103.0,['103'],,
9060,[],[],,,,,,,281,281
2916,[],[],http://grmds.org/user/login_status,1642420175.0,1642420.0,"[""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=16926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/16926/dashboard'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=16926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/table_update_usr/ajax/16926'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=16926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=16926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=16926        &page[offset]=0&page[limit]=8&include=field_banner_picture'""]",111.0,111.0,,
7014,[],[],http://grmds.org/user/login?destination=/form/project-impactor-upskill-program,1642575040.0,1642575.0,"[""'http://grmds.org/projectimpactor-upskillprogram?utm_source=Email&utm_medium=email&utm_campaign=Upskill_promotion&utm_content=Upskill_01132022'"", ""'http://grmds.org/table_update_pro/ajax/1257'"", ""'http://grmds.org/form/project-impactor-upskill-program'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/login?destination=/form/project-impactor-upskill-program'""]",178.0,178.0,209,209
9066,['/node/1135'],[],,,,,,,228,228
9072,[],[],http://grmds.org/user/reset/16410/1642952296/hffZm0J4l9C_b9mg-gMKybrdvIt07KGO5wJB2lpXDvQ,1642952335.0,1642952.0,"[""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/reset/16410/1642952296/hffZm0J4l9C_b9mg-gMKybrdvIt07KGO5wJB2lpXDvQ'"", ""'http://grmds.org/user/16410/dashboard'"", ""'http://grmds.org/table_update_usr/ajax/16410'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/1392/read'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/braceImpact'"", ""'http://grmds.org/table_update_pro/ajax/1392'""]",,,227,227
2928,[],[],,,,,,,,
2934,[],['/webinar/Using-Text-for-Marketing-Insights'],,,,,,,,
9078,[],[],http://grmds.org/user/login?destination=/form/project-impactor-upskill-program,1642575040.0,1642575.0,"[""'http://grmds.org/projectimpactor-upskillprogram?utm_source=Email&utm_medium=email&utm_campaign=Upskill_promotion&utm_content=Upskill_01132022'"", ""'http://grmds.org/table_update_pro/ajax/1257'"", ""'http://grmds.org/form/project-impactor-upskill-program'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/login?destination=/form/project-impactor-upskill-program'""]",,,,
888,[],[],http://grmds.org/user/login_status,1642424038.0,1642424.0,"[""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/602/read'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/form/2022-nft-comp-non-hs'"", ""'http://grmds.org/table_update_pro/ajax/625'"", ""'http://grmds.org/'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/workshop/data-science-fundamentals-april-24-2020'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/table_update_usr/ajax/678'"", ""'http://grmds.org/history/9610/read'"", ""'http://grmds.org/comp/nft?utm_source=email&utm_medium=email&utm_campaign=DSC2022Q1_email&utm_content=DSC_01252022'"", ""'http://grmds.org/table_update_pro/ajax/9610'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10926        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/625/read'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/themes/ihelper/css/base/elements.css?r5vdov='"", ""'http://grmds.org/themes/ihelper/css/components/capitons.css?r5vdov='"", ""'http://grmds.org/node/625'"", ""'http://grmds.org/table_update_usr/ajax/10926'"", ""'http://grmds.org/form/2022-nft-comp-non-hs/confirmation?token=REW9YrRfJn3O4DKjMIIlaOduxIyAXx0HNqn4opPq4gg'"", ""'http://grmds.org/themes/ihelper/css/components/table.css?r5vdov='"", ""'http://grmds.org/user/10926/dashboard'"", ""'http://grmds.org/table_update_pro/ajax/602'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/history/125/read'""]",,,,
9084,[],[],,,,,,,,
2940,[],[],http://grmds.org/user/login,1643396431.0,1643396.0,"[""'http://grmds.org/user/17088/edit'"", ""'http://grmds.org/table_update_usr/ajax/17088'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/membership-pricing'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=17088        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=17088        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/entity_reference_autocomplete/taxonomy_term/default:taxonomy_term/9sbD-0QuGjtedi7j3T8BTQtPSo4rWnDfNA6XwHPNcic?q=A'"", ""'http://grmds.org/entity_reference_autocomplete/taxonomy_term/default:taxonomy_term/9sbD-0QuGjtedi7j3T8BTQtPSo4rWnDfNA6XwHPNcic?q=Aer'"", ""'http://grmds.org/history/1392/read'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=17088        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/17088/dashboard'"", ""'http://grmds.org/user/dankai-liu'"", ""'http://grmds.org/resources'"", ""'http://grmds.org/table_update_pro/ajax/1392'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/entity_reference_autocomplete/taxonomy_term/default:taxonomy_term/9sbD-0QuGjtedi7j3T8BTQtPSo4rWnDfNA6XwHPNcic?q=Aero'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=17088        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/register'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=17088        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/125/read'"", ""'http://grmds.org/braceImpact?utm_source=Email&utm_medium=email&utm_campaign=DSC_email&utm_content=DSC_01182022'""]",108.0,['108'],,
894,[],[],,,,,153.0,153.0,,
9090,[],[],http://grmds.org/user/login?moodleurl=http://learn.grmds.org/,1642428125.0,1642428.0,"[""'http://grmds.org/table_update_usr/ajax/9744'"", ""'http://grmds.org/user'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=9744        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=9744        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=9744        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=9744        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=9744        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/9744/dashboard'""]",136.0,['136'],,
